,createDate,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7
588,2016-11-11T02:00:00.000Z,0.0,12.0,96.7,255.0,19.0,18.8,210.0
589,2016-11-11T03:00:00.000Z,0.0,12.23,96.0,255.0,19.0,18.8,210.0
590,2016-11-11T04:00:00.000Z,0.0,13.23,90.6,255.0,19.0,18.8,210.0
591,2016-11-11T05:00:00.000Z,0.0,13.77,91.3,255.0,19.0,18.8,210.0
592,2016-11-11T06:00:00.000Z,0.0,14.45,90.8,255.0,18.0,18.7,210.0
593,2016-11-11T07:00:00.000Z,0.0,14.91,89.0,255.0,16.0,18.8,210.0
594,2016-11-11T08:00:00.000Z,0.0,14.91,89.3,255.0,15.0,18.8,210.0
595,2016-11-11T09:00:00.000Z,0.0,14.68,91.7,255.0,12.0,18.8,210.0
596,2016-11-11T10:00:00.000Z,0.0,14.55,94.1,255.0,11.0,18.8,210.0
597,2016-11-11T11:00:00.000Z,0.0,14.14,95.9,255.0,11.0,18.8,210.0
598,2016-11-11T12:00:00.000Z,0.0,14.36,96.4,255.0,12.0,18.9,210.0
599,2016-11-11T13:00:00.000Z,0.0,14.45,96.5,255.0,12.0,18.9,210.0
600,2016-11-11T14:00:00.000Z,0.0,14.45,97.1,255.0,12.0,18.9,210.0
601,2016-11-11T15:00:00.000Z,0.0,14.55,98.0,255.0,13.0,18.9,210.0
602,2016-11-11T16:00:00.000Z,0.0,14.55,98.7,255.0,13.0,18.9,210.0
603,2016-11-11T17:00:00.000Z,0.0,14.77,99.1,255.0,14.0,18.9,210.0
604,2016-11-11T18:00:00.000Z,0.0,14.91,99.3,255.0,14.0,18.9,210.0
605,2016-11-11T19:00:00.000Z,0.0,15.0,99.0,255.0,15.0,18.9,210.0
606,2016-11-11T20:00:00.000Z,0.0,15.0,100.0,255.0,15.0,18.9,210.0
607,2016-11-11T21:00:00.000Z,0.0,15.14,100.0,255.0,15.0,18.9,210.0
608,2016-11-11T22:00:00.000Z,0.0,15.0,100.0,255.0,15.0,18.9,210.0
609,2016-11-11T23:00:00.000Z,0.0,15.0,100.0,255.0,16.0,18.9,210.0
610,2016-11-12T00:00:00.000Z,0.0,15.23,100.0,255.0,16.0,18.9,210.0
611,2016-11-12T01:00:00.000Z,0.0,16.91,97.5,255.0,16.0,18.9,210.0
612,2016-11-12T02:00:00.000Z,0.0,18.68,87.9,255.0,15.0,18.9,210.0
613,2016-11-12T03:00:00.000Z,0.0,19.91,87.5,255.0,5.0,19.0,210.0
614,2016-11-12T04:00:00.000Z,0.0,21.77,80.4,255.0,0.0,19.0,210.0
615,2016-11-12T05:00:00.000Z,0.0,24.0,73.5,255.0,0.0,19.1,210.0
616,2016-11-12T06:00:00.000Z,0.0,24.86,75.1,255.0,0.0,19.1,210.0
617,2016-11-12T07:00:00.000Z,0.0,26.77,67.5,255.0,0.0,19.2,210.0
618,2016-11-12T08:00:00.000Z,0.0,28.09,63.6,255.0,0.0,19.3,210.0
619,2016-11-12T09:00:00.000Z,0.0,25.77,72.2,255.0,0.0,19.4,210.0
620,2016-11-12T10:00:00.000Z,0.0,23.55,81.3,255.0,12.0,19.5,210.0
621,2016-11-12T11:00:00.000Z,0.0,21.77,92.7,255.0,15.0,19.6,210.0
622,2016-11-12T12:00:00.000Z,0.0,20.77,97.9,255.0,16.0,19.8,210.0
623,2016-11-12T13:00:00.000Z,0.0,20.45,98.9,255.0,16.0,19.8,210.0
624,2016-11-12T14:00:00.000Z,0.0,20.0,100.0,255.0,17.0,19.8,210.0
625,2016-11-12T15:00:00.000Z,0.0,19.91,100.0,255.0,17.0,19.9,210.0
626,2016-11-12T16:00:00.000Z,0.0,19.68,100.0,255.0,17.0,19.9,210.0
627,2016-11-12T17:00:00.000Z,0.0,19.32,100.0,255.0,17.0,20.0,210.0
628,2016-11-12T18:00:00.000Z,0.0,19.32,100.0,255.0,17.0,20.0,210.0
629,2016-11-12T19:00:00.000Z,0.0,19.09,100.0,255.0,17.0,20.0,210.0
630,2016-11-12T20:00:00.000Z,0.0,19.45,100.0,255.0,18.0,20.0,210.0
631,2016-11-12T21:00:00.000Z,0.0,19.45,100.0,255.0,18.0,20.0,210.0
632,2016-11-12T22:00:00.000Z,0.0,19.55,100.0,255.0,18.0,20.1,210.0
633,2016-11-12T23:00:00.000Z,0.0,19.32,100.0,255.0,18.0,20.0,210.0
634,2016-11-13T00:00:00.000Z,0.0,19.55,100.0,255.0,18.0,20.1,210.0
635,2016-11-13T01:00:00.000Z,0.0,19.91,100.0,255.0,19.0,20.1,210.0
636,2016-11-13T02:00:00.000Z,0.0,21.77,95.3,255.0,19.0,20.1,210.0
637,2016-11-13T03:00:00.000Z,0.0,26.45,74.9,255.0,19.0,20.1,210.0
638,2016-11-13T04:00:00.000Z,0.0,28.45,70.2,255.0,18.0,20.2,210.0
639,2016-11-13T05:00:00.000Z,0.0,27.32,72.5,255.0,15.0,20.2,210.0
640,2016-11-13T06:00:00.000Z,0.0,28.55,69.3,255.0,2.0,20.3,210.0
641,2016-11-13T07:00:00.000Z,0.0,29.0,62.0,255.0,0.0,20.5,210.0
642,2016-11-13T08:00:00.000Z,0.0,28.55,67.0,255.0,0.0,20.6,210.0
643,2016-11-13T09:00:00.000Z,0.0,29.86,61.4,255.0,0.0,20.7,210.0
644,2016-11-13T10:00:00.000Z,0.0,25.68,79.7,255.0,0.0,20.7,210.0
645,2016-11-13T11:00:00.000Z,0.0,22.55,91.4,255.0,0.0,20.8,210.0
646,2016-11-13T12:00:00.000Z,0.0,20.68,97.3,255.0,4.0,21.0,210.0
647,2016-11-13T13:00:00.000Z,0.0,20.45,99.1,255.0,6.0,21.0,210.0
648,2016-11-13T14:00:00.000Z,0.0,20.0,100.0,255.0,6.0,21.1,210.0
649,2016-11-13T15:00:00.000Z,0.0,19.32,100.0,255.0,6.0,21.1,210.0
650,2016-11-13T16:00:00.000Z,0.0,19.55,100.0,255.0,7.0,21.0,210.0
651,2016-11-13T17:00:00.000Z,0.0,19.32,100.0,255.0,9.0,21.0,210.0
652,2016-11-13T18:00:00.000Z,0.0,19.23,100.0,255.0,10.0,21.0,210.0
653,2016-11-13T19:00:00.000Z,0.0,19.32,100.0,255.0,11.0,21.0,210.0
654,2016-11-13T20:00:00.000Z,0.0,19.55,100.0,255.0,11.0,21.0,210.0
655,2016-11-13T21:00:00.000Z,0.0,19.55,100.0,255.0,12.0,21.0,210.0
656,2016-11-13T22:00:00.000Z,0.0,19.55,100.0,255.0,14.0,21.0,210.0
657,2016-11-13T23:00:00.000Z,0.0,19.45,100.0,255.0,16.0,21.0,210.0
658,2016-11-14T00:00:00.000Z,0.0,19.45,100.0,255.0,18.0,21.0,210.0
659,2016-11-14T01:00:00.000Z,0.0,20.23,100.0,255.0,18.0,21.0,210.0
660,2016-11-14T02:00:00.000Z,0.0,21.09,100.0,255.0,18.0,21.0,210.0
661,2016-11-14T03:00:00.000Z,0.0,26.0,79.3,255.0,19.0,21.1,191.0
662,2016-11-14T04:00:00.000Z,0.0,28.32,69.7,255.0,19.0,21.1,191.0
663,2016-11-14T05:00:00.000Z,0.0,28.45,70.5,255.0,17.0,21.0,210.0
664,2016-11-14T06:00:00.000Z,0.0,31.09,57.8,255.0,15.0,21.3,197.0
665,2016-11-14T07:00:00.000Z,0.0,31.86,52.0,255.0,5.0,21.2,210.0
666,2016-11-14T08:00:00.000Z,0.0,32.09,55.2,255.0,0.0,21.2,210.0
667,2016-11-14T09:00:00.000Z,0.0,30.55,57.0,255.0,0.0,21.4,210.0
668,2016-11-14T10:00:00.000Z,0.0,27.55,71.3,255.0,0.0,21.5,210.0
669,2016-11-14T11:00:00.000Z,0.0,23.0,89.1,255.0,1.0,21.5,210.0
670,2016-11-14T12:00:00.000Z,0.0,21.23,95.6,255.0,2.0,21.6,210.0
671,2016-11-14T13:00:00.000Z,0.0,20.23,98.4,255.0,3.0,21.6,210.0
672,2016-11-14T14:00:00.000Z,0.0,19.68,99.8,255.0,4.0,21.7,210.0
673,2016-11-14T15:00:00.000Z,0.0,19.32,100.0,255.0,7.0,21.7,210.0
674,2016-11-14T16:00:00.000Z,0.0,18.91,100.0,255.0,10.0,21.7,210.0
675,2016-11-14T17:00:00.000Z,0.0,19.45,100.0,255.0,11.0,21.7,210.0
676,2016-11-14T18:00:00.000Z,0.0,19.32,100.0,255.0,13.0,21.6,210.0
677,2016-11-14T19:00:00.000Z,0.0,19.32,100.0,255.0,14.0,21.6,210.0
678,2016-11-14T20:00:00.000Z,0.0,19.32,100.0,255.0,15.0,21.7,210.0
679,2016-11-14T21:00:00.000Z,0.0,19.32,100.0,255.0,16.0,21.6,210.0
680,2016-11-14T22:00:00.000Z,0.0,19.09,100.0,255.0,16.0,21.6,204.0
681,2016-11-14T23:00:00.000Z,0.0,19.0,100.0,255.0,20.0,21.6,210.0
682,2016-11-15T00:00:00.000Z,0.0,18.77,100.0,255.0,20.0,21.6,210.0
683,2016-11-15T01:00:00.000Z,0.0,19.09,100.0,255.0,20.0,21.6,210.0
684,2016-11-15T02:00:00.000Z,0.0,20.32,100.0,255.0,20.0,21.6,210.0
685,2016-11-15T03:00:00.000Z,0.0,23.86,87.7,255.0,20.0,21.6,210.0
686,2016-11-15T04:00:00.000Z,0.0,29.09,67.5,255.0,20.0,21.6,210.0
687,2016-11-15T05:00:00.000Z,0.0,29.0,64.4,255.0,19.0,21.5,210.0
688,2016-11-15T06:00:00.000Z,0.0,29.23,64.9,255.0,18.0,21.6,210.0
689,2016-11-15T07:00:00.000Z,0.0,31.77,55.2,255.0,18.0,21.7,210.0
690,2016-11-15T08:00:00.000Z,0.0,32.32,52.1,255.0,17.0,21.7,210.0
691,2016-11-15T09:00:00.000Z,0.0,30.23,61.0,255.0,16.0,21.7,210.0
692,2016-11-15T10:00:00.000Z,0.0,25.86,80.4,255.0,14.0,21.9,210.0
693,2016-11-15T11:00:00.000Z,0.0,23.0,91.5,255.0,17.0,22.0,210.0
694,2016-11-15T12:00:00.000Z,0.0,21.09,96.5,255.0,19.0,22.0,210.0
695,2016-11-15T13:00:00.000Z,0.0,20.45,98.1,255.0,20.0,21.9,210.0
696,2016-11-15T14:00:00.000Z,0.0,19.77,98.9,255.0,20.0,22.1,210.0
697,2016-11-15T15:00:00.000Z,0.0,19.77,100.0,255.0,20.0,22.1,210.0
698,2016-11-15T16:00:00.000Z,0.0,19.55,100.0,255.0,20.0,22.1,210.0
699,2016-11-15T17:00:00.000Z,0.0,-1045004288.0,-3305373696.0,-18166155610.9,2972819456.0,167411712.0,12899526184.9
700,2016-11-15T18:00:00.000Z,0.0,19.45,100.0,255.0,20.0,21.9,210.0
701,2016-11-15T19:00:00.000Z,0.0,19.45,100.0,255.0,20.0,21.9,210.0
702,2016-11-15T20:00:00.000Z,0.0,19.32,100.0,255.0,20.0,21.9,210.0
703,2016-11-15T21:00:00.000Z,0.0,19.45,100.0,255.0,20.0,21.9,210.0
704,2016-11-15T22:00:00.000Z,0.0,19.32,100.0,255.0,20.0,21.9,210.0
705,2016-11-15T23:00:00.000Z,0.0,19.45,100.0,255.0,20.0,21.9,210.0
706,2016-11-16T00:00:00.000Z,0.0,19.45,100.0,255.0,20.0,21.9,210.0
707,2016-11-16T01:00:00.000Z,0.5,20.23,100.0,255.0,20.0,21.8,210.0
708,2016-11-16T02:00:00.000Z,0.0,21.32,100.0,255.0,20.0,21.8,210.0
709,2016-11-16T03:00:00.000Z,0.0,24.09,89.3,255.0,20.0,21.8,210.0
710,2016-11-16T04:00:00.000Z,0.0,27.64,69.0,255.0,20.0,21.8,210.0
711,2016-11-16T05:00:00.000Z,0.0,29.64,58.6,255.0,18.0,21.9,210.0
712,2016-11-16T06:00:00.000Z,0.0,30.23,56.4,255.0,13.0,22.0,210.0
713,2016-11-16T07:00:00.000Z,0.0,30.55,56.0,255.0,6.0,22.1,210.0
714,2016-11-16T08:00:00.000Z,0.0,29.23,63.7,255.0,9.0,22.1,210.0
715,2016-11-16T09:00:00.000Z,0.0,28.55,68.1,255.0,10.0,22.2,210.0
716,2016-11-16T10:00:00.000Z,0.0,25.23,79.0,255.0,9.0,22.2,210.0
717,2016-11-16T11:00:00.000Z,0.0,21.77,92.1,255.0,15.0,22.3,210.0
718,2016-11-16T12:00:00.000Z,0.0,20.23,97.1,255.0,16.0,22.3,204.0
719,2016-11-16T13:00:00.000Z,0.0,19.32,99.0,255.0,17.0,22.3,210.0
720,2016-11-16T14:00:00.000Z,0.0,18.68,99.6,255.0,19.0,22.3,210.0
721,2016-11-16T15:00:00.000Z,0.0,18.23,100.0,255.0,19.0,22.3,204.0
722,2016-11-16T16:00:00.000Z,0.0,19.23,100.0,255.0,20.0,22.3,210.0
723,2016-11-16T17:00:00.000Z,0.0,19.23,100.0,255.0,20.0,22.3,210.0
724,2016-11-16T18:00:00.000Z,0.0,19.09,100.0,255.0,20.0,22.3,210.0
725,2016-11-16T19:00:00.000Z,0.0,19.0,100.0,255.0,20.0,22.2,210.0
726,2016-11-16T20:00:00.000Z,0.0,18.77,100.0,255.0,20.0,22.2,210.0
727,2016-11-16T21:00:00.000Z,0.0,18.77,100.0,255.0,20.0,22.2,210.0
728,2016-11-16T22:00:00.000Z,0.0,18.77,100.0,255.0,20.0,22.2,210.0
729,2016-11-16T23:00:00.000Z,0.0,18.68,100.0,248.0,20.0,22.1,210.0
730,2016-11-17T00:00:00.000Z,0.0,18.55,100.0,248.0,20.0,22.2,210.0
731,2016-11-17T01:00:00.000Z,0.0,18.91,100.0,255.0,20.0,22.2,210.0
732,2016-11-17T02:00:00.000Z,0.0,19.32,100.0,255.0,20.0,22.1,210.0
733,2016-11-17T03:00:00.000Z,0.0,20.55,100.0,255.0,20.0,22.1,210.0
734,2016-11-17T04:00:00.000Z,0.0,24.45,84.8,255.0,20.0,22.1,210.0
735,2016-11-17T05:00:00.000Z,0.0,27.23,63.2,255.0,20.0,21.9,210.0
736,2016-11-17T06:00:00.000Z,0.0,27.32,62.8,255.0,20.0,22.1,210.0
737,2016-11-17T07:00:00.000Z,0.0,29.32,55.5,255.0,19.0,22.1,210.0
738,2016-11-17T08:00:00.000Z,0.0,29.09,59.2,255.0,17.0,22.2,210.0
739,2016-11-17T09:00:00.000Z,0.0,27.32,63.8,255.0,15.0,22.2,210.0
740,2016-11-17T10:00:00.000Z,0.0,23.77,79.1,255.0,20.0,22.3,210.0
741,2016-11-17T11:00:00.000Z,0.0,21.23,90.1,255.0,20.0,22.2,210.0
742,2016-11-17T12:00:00.000Z,0.0,19.09,96.2,255.0,20.0,22.3,210.0
743,2016-11-17T13:00:00.000Z,0.0,18.32,98.4,255.0,20.0,22.3,210.0
744,2016-11-17T14:00:00.000Z,0.0,18.0,99.2,255.0,20.0,22.3,210.0
745,2016-11-17T15:00:00.000Z,0.0,17.45,99.8,255.0,20.0,22.3,210.0
746,2016-11-17T16:00:00.000Z,0.0,17.77,100.0,255.0,20.0,22.3,210.0
747,2016-11-17T17:00:00.000Z,0.0,17.91,100.0,255.0,20.0,22.3,210.0
748,2016-11-17T18:00:00.000Z,0.0,17.91,100.0,255.0,20.0,22.2,204.0
749,2016-11-17T19:00:00.000Z,0.0,18.0,100.0,255.0,20.0,22.2,210.0
750,2016-11-17T20:00:00.000Z,0.0,17.91,100.0,255.0,20.0,22.2,210.0
751,2016-11-17T21:00:00.000Z,0.0,17.77,100.0,255.0,20.0,22.2,210.0
752,2016-11-17T22:00:00.000Z,0.0,17.77,100.0,255.0,20.0,22.1,210.0
753,2016-11-17T23:00:00.000Z,0.0,17.68,100.0,255.0,20.0,22.1,210.0
754,2016-11-18T00:00:00.000Z,0.0,17.55,100.0,255.0,20.0,22.1,210.0
755,2016-11-18T01:00:00.000Z,0.0,17.77,100.0,255.0,20.0,22.1,210.0
756,2016-11-18T02:00:00.000Z,0.5,18.14,100.0,255.0,20.0,21.9,210.0
757,2016-11-18T03:00:00.000Z,0.0,19.45,100.0,255.0,20.0,21.8,210.0
758,2016-11-18T04:00:00.000Z,0.0,24.23,85.3,255.0,20.0,21.8,210.0
759,2016-11-18T05:00:00.000Z,0.0,27.0,73.3,255.0,20.0,21.8,210.0
760,2016-11-18T06:00:00.000Z,0.0,25.86,74.3,255.0,18.0,21.9,210.0
761,2016-11-18T07:00:00.000Z,0.0,25.45,75.2,255.0,16.0,22.0,210.0
762,2016-11-18T08:00:00.000Z,0.0,25.45,79.6,255.0,12.0,21.9,210.0
763,2016-11-18T09:00:00.000Z,0.0,25.86,74.3,255.0,9.0,22.1,210.0
764,2016-11-18T10:00:00.000Z,0.0,24.23,84.7,255.0,9.0,22.1,210.0
765,2016-11-18T11:00:00.000Z,0.0,22.77,90.6,255.0,10.0,22.1,210.0
766,2016-11-18T12:00:00.000Z,0.0,22.09,93.5,255.0,13.0,22.2,210.0
767,2016-11-18T13:00:00.000Z,0.0,21.91,94.8,255.0,14.0,22.2,210.0
768,2016-11-18T14:00:00.000Z,0.0,21.45,96.7,255.0,15.0,22.2,210.0
769,2016-11-18T15:00:00.000Z,0.0,21.32,97.3,255.0,15.0,22.2,210.0
770,2016-11-18T16:00:00.000Z,0.0,21.23,98.0,255.0,16.0,22.2,210.0
771,2016-11-18T17:00:00.000Z,0.0,21.09,98.5,255.0,16.0,22.2,210.0
772,2016-11-18T18:00:00.000Z,0.0,20.91,98.7,255.0,16.0,22.2,210.0
773,2016-11-18T19:00:00.000Z,0.0,20.91,99.1,255.0,17.0,22.2,210.0
774,2016-11-18T20:00:00.000Z,0.0,20.68,99.3,255.0,17.0,22.2,210.0
775,2016-11-18T21:00:00.000Z,0.0,20.68,99.5,255.0,18.0,22.2,210.0
776,2016-11-18T22:00:00.000Z,0.0,20.68,99.6,255.0,18.0,22.2,210.0
777,2016-11-18T23:00:00.000Z,0.0,20.77,99.7,255.0,18.0,22.2,210.0
778,2016-11-19T00:00:00.000Z,0.0,20.55,99.6,255.0,18.0,22.2,210.0
779,2016-11-19T01:00:00.000Z,0.0,21.32,99.5,255.0,19.0,22.2,210.0
780,2016-11-19T02:00:00.000Z,0.0,24.09,86.9,255.0,19.0,22.2,210.0
781,2016-11-19T03:00:00.000Z,0.0,27.55,74.8,255.0,13.0,22.2,210.0
782,2016-11-19T04:00:00.000Z,0.0,26.55,77.5,255.0,6.0,22.2,210.0
783,2016-11-19T05:00:00.000Z,0.0,27.45,75.3,255.0,2.0,22.3,210.0
784,2016-11-19T06:00:00.000Z,2.0,26.09,84.1,248.0,10.0,22.3,210.0
785,2016-11-19T07:00:00.000Z,0.0,26.55,83.7,248.0,13.0,22.3,210.0
786,2016-11-19T08:00:00.000Z,6.0,28.0,79.4,255.0,10.0,22.5,210.0
787,2016-11-19T09:00:00.000Z,0.0,24.09,92.0,248.0,19.0,22.6,210.0
788,2016-11-19T10:00:00.000Z,0.0,23.32,96.5,248.0,20.0,22.8,210.0
789,2016-11-19T11:00:00.000Z,0.0,22.91,98.1,248.0,20.0,22.8,210.0
790,2016-11-19T12:00:00.000Z,0.0,22.45,99.0,248.0,20.0,22.9,210.0
791,2016-11-19T13:00:00.000Z,0.0,22.45,99.5,248.0,20.0,22.8,210.0
792,2016-11-19T14:00:00.000Z,0.0,22.55,99.7,248.0,20.0,22.7,210.0
793,2016-11-19T15:00:00.000Z,0.0,22.45,99.8,248.0,20.0,22.8,210.0
794,2016-11-19T16:00:00.000Z,0.0,22.23,100.0,248.0,20.0,22.8,210.0
795,2016-11-19T17:00:00.000Z,0.0,22.09,100.0,248.0,20.0,22.7,210.0
796,2016-11-19T18:00:00.000Z,0.5,22.0,100.0,248.0,20.0,22.7,210.0
797,2016-11-19T19:00:00.000Z,0.0,22.0,100.0,248.0,20.0,22.8,210.0
798,2016-11-19T20:00:00.000Z,0.0,22.0,100.0,248.0,20.0,22.7,210.0
799,2016-11-19T21:00:00.000Z,0.0,21.91,100.0,248.0,20.0,22.7,210.0
800,2016-11-19T22:00:00.000Z,0.0,21.91,100.0,248.0,20.0,22.7,210.0
801,2016-11-19T23:00:00.000Z,0.0,21.91,100.0,248.0,20.0,22.7,210.0
802,2016-11-20T00:00:00.000Z,0.0,21.91,100.0,248.0,20.0,22.7,210.0
803,2016-11-20T01:00:00.000Z,0.0,22.45,100.0,248.0,20.0,22.8,210.0
804,2016-11-20T02:00:00.000Z,0.0,23.32,100.0,248.0,20.0,22.8,210.0
805,2016-11-20T03:00:00.000Z,0.0,24.77,90.6,248.0,20.0,22.8,210.0
806,2016-11-20T04:00:00.000Z,0.0,25.23,88.5,255.0,20.0,22.8,210.0
807,2016-11-20T05:00:00.000Z,0.0,26.32,82.6,248.0,19.0,22.9,210.0
808,2016-11-20T06:00:00.000Z,0.0,26.23,82.6,255.0,17.0,22.9,210.0
809,2016-11-20T07:00:00.000Z,0.0,25.86,83.0,255.0,14.0,22.9,210.0
810,2016-11-20T08:00:00.000Z,0.0,24.23,88.5,255.0,11.0,23.0,210.0
811,2016-11-20T09:00:00.000Z,11.0,23.23,95.0,255.0,13.0,23.0,210.0
812,2016-11-20T10:00:00.000Z,7.0,21.32,96.7,248.0,17.0,23.2,210.0
813,2016-11-20T11:00:00.000Z,0.0,21.0,99.0,255.0,19.0,23.1,210.0
814,2016-11-20T12:00:00.000Z,0.5,20.55,99.0,255.0,19.0,23.1,210.0
815,2016-11-20T13:00:00.000Z,1.0,20.32,99.5,255.0,20.0,23.0,210.0
816,2016-11-20T14:00:00.000Z,3.0,20.09,99.8,248.0,20.0,23.0,210.0
817,2016-11-20T15:00:00.000Z,5.0,20.09,100.0,248.0,18.0,23.0,210.0
818,2016-11-20T16:00:00.000Z,2.5,19.91,100.0,255.0,18.0,22.9,210.0
819,2016-11-20T17:00:00.000Z,9.0,19.77,100.0,255.0,17.0,22.8,210.0
820,2016-11-20T18:00:00.000Z,0.5,19.68,100.0,255.0,16.0,22.6,210.0
821,2016-11-20T19:00:00.000Z,1.0,19.77,100.0,255.0,18.0,22.8,210.0
822,2016-11-20T20:00:00.000Z,0.5,19.91,100.0,255.0,19.0,22.8,210.0
823,2016-11-20T21:00:00.000Z,0.0,19.91,100.0,255.0,19.0,22.8,210.0
824,2016-11-20T22:00:00.000Z,0.5,20.0,100.0,255.0,19.0,22.7,210.0
825,2016-11-20T23:00:00.000Z,0.0,20.0,100.0,255.0,19.0,22.7,210.0
826,2016-11-21T00:00:00.000Z,0.0,20.0,100.0,255.0,19.0,22.7,210.0
827,2016-11-21T01:00:00.000Z,0.0,20.45,100.0,255.0,19.0,22.6,210.0
828,2016-11-21T02:00:00.000Z,0.0,21.09,97.3,255.0,18.0,22.6,210.0
829,2016-11-21T03:00:00.000Z,0.0,22.77,90.6,255.0,17.0,22.7,210.0
830,2016-11-21T04:00:00.000Z,0.0,23.68,88.7,255.0,16.0,22.7,210.0
831,2016-11-21T05:00:00.000Z,1.5,24.09,86.2,255.0,14.0,22.7,210.0
832,2016-11-21T06:00:00.000Z,1.0,22.91,93.0,255.0,16.0,22.6,210.0
833,2016-11-21T07:00:00.000Z,1.5,22.32,96.4,248.0,17.0,22.7,210.0
834,2016-11-21T08:00:00.000Z,0.0,22.32,96.4,255.0,17.0,22.7,210.0
835,2016-11-21T09:00:00.000Z,0.0,22.45,95.1,255.0,17.0,22.7,210.0
836,2016-11-21T10:00:00.000Z,0.0,22.0,95.4,255.0,17.0,22.7,210.0
837,2016-11-21T11:00:00.000Z,0.0,21.45,97.1,255.0,17.0,22.7,210.0
838,2016-11-21T12:00:00.000Z,0.0,21.45,97.1,255.0,17.0,22.7,210.0
839,2016-11-21T13:00:00.000Z,0.0,21.23,98.2,248.0,18.0,22.8,210.0
840,2016-11-21T14:00:00.000Z,0.0,21.23,99.0,248.0,18.0,22.8,210.0
841,2016-11-21T15:00:00.000Z,0.0,21.23,99.3,248.0,17.0,22.8,210.0
842,2016-11-21T16:00:00.000Z,0.0,21.23,99.6,248.0,18.0,22.7,210.0
843,2016-11-21T17:00:00.000Z,1.0,21.0,99.8,255.0,18.0,22.8,210.0
844,2016-11-21T18:00:00.000Z,0.5,20.91,100.0,248.0,18.0,22.7,210.0
845,2016-11-21T19:00:00.000Z,0.5,21.0,100.0,248.0,18.0,22.7,210.0
846,2016-11-21T20:00:00.000Z,0.5,21.0,100.0,255.0,18.0,22.8,210.0
847,2016-11-21T21:00:00.000Z,0.5,21.0,100.0,255.0,19.0,22.8,210.0
848,2016-11-21T22:00:00.000Z,0.0,21.0,100.0,255.0,19.0,22.8,210.0
849,2016-11-21T23:00:00.000Z,0.0,21.0,100.0,255.0,19.0,22.8,210.0
850,2016-11-22T00:00:00.000Z,0.0,21.0,100.0,255.0,18.0,22.8,210.0
851,2016-11-22T01:00:00.000Z,0.0,21.23,100.0,255.0,19.0,22.7,210.0
852,2016-11-22T02:00:00.000Z,0.0,21.32,100.0,255.0,19.0,22.7,210.0
853,2016-11-22T03:00:00.000Z,0.5,21.77,100.0,255.0,19.0,22.7,210.0
854,2016-11-22T04:00:00.000Z,0.0,21.91,95.3,248.0,19.0,22.7,210.0
855,2016-11-22T05:00:00.000Z,0.5,22.45,93.4,255.0,19.0,22.7,210.0
856,2016-11-22T06:00:00.000Z,0.0,22.45,94.5,255.0,19.0,22.7,210.0
857,2016-11-22T07:00:00.000Z,0.0,22.91,89.5,255.0,19.0,22.7,210.0
858,2016-11-22T08:00:00.000Z,0.5,22.77,89.7,255.0,19.0,22.7,210.0
859,2016-11-22T09:00:00.000Z,1.0,22.0,93.6,248.0,18.0,22.7,210.0
860,2016-11-22T10:00:00.000Z,0.0,21.77,95.6,255.0,19.0,22.8,210.0
861,2016-11-22T11:00:00.000Z,0.5,21.23,98.1,248.0,18.0,22.8,210.0
862,2016-11-22T12:00:00.000Z,0.0,20.45,98.9,248.0,18.0,22.8,210.0
863,2016-11-22T13:00:00.000Z,0.0,20.32,99.2,248.0,19.0,22.8,210.0
864,2016-11-22T14:00:00.000Z,0.0,20.45,99.8,255.0,19.0,22.8,210.0
865,2016-11-22T15:00:00.000Z,0.0,20.45,97.3,255.0,19.0,22.8,210.0
866,2016-11-22T16:00:00.000Z,0.0,20.23,99.1,255.0,19.0,22.8,210.0
867,2016-11-22T17:00:00.000Z,0.0,20.0,99.5,248.0,19.0,22.8,210.0
868,2016-11-22T18:00:00.000Z,2.0,19.77,99.8,248.0,18.0,22.8,210.0
869,2016-11-22T19:00:00.000Z,0.5,19.68,100.0,255.0,17.0,22.8,210.0
870,2016-11-22T20:00:00.000Z,0.5,19.68,100.0,255.0,18.0,22.7,210.0
871,2016-11-22T21:00:00.000Z,4.0,19.55,100.0,255.0,18.0,22.6,210.0
872,2016-11-22T22:00:00.000Z,0.5,19.55,100.0,255.0,19.0,22.6,210.0
873,2016-11-22T23:00:00.000Z,0.5,19.09,100.0,255.0,19.0,22.6,210.0
874,2016-11-23T00:00:00.000Z,1.0,18.14,98.2,255.0,19.0,22.6,210.0
875,2016-11-23T01:00:00.000Z,0.5,16.68,96.9,255.0,19.0,22.5,210.0
876,2016-11-23T02:00:00.000Z,0.0,16.0,95.2,255.0,19.0,22.5,210.0
877,2016-11-23T03:00:00.000Z,0.0,15.55,93.7,255.0,20.0,22.5,210.0
878,2016-11-23T04:00:00.000Z,0.0,15.32,92.6,255.0,20.0,22.5,210.0
879,2016-11-23T05:00:00.000Z,0.0,14.91,88.0,255.0,20.0,22.4,210.0
880,2016-11-23T06:00:00.000Z,0.0,14.55,90.4,255.0,20.0,22.3,210.0
881,2016-11-23T07:00:00.000Z,0.0,13.91,89.3,255.0,20.0,22.3,210.0
882,2016-11-23T08:00:00.000Z,0.0,13.45,87.7,255.0,20.0,22.3,210.0
883,2016-11-23T09:00:00.000Z,0.0,12.68,86.3,255.0,20.0,22.1,210.0
