createDate,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7
2017-01-15T08:00:00.000Z,0,11.14,86.90 ,255.00 ,18.00 ,15.00 ,210.00 
2017-01-15T09:00:00.000Z,0,11.23,84.60 ,255.00 ,18.00 ,15.00 ,210.00 
2017-01-15T10:00:00.000Z,0.5,10.68,90.40 ,255.00 ,18.00 ,15.00 ,204.00 
2017-01-15T11:00:00.000Z,0,9.91,92.70 ,255.00 ,18.00 ,15.00 ,210.00 
2017-01-15T12:00:00.000Z,0,9.91,94.60 ,255.00 ,18.00 ,15.10 ,210.00 
2017-01-15T13:00:00.000Z,0,10,94.20 ,255.00 ,19.00 ,15.00 ,210.00 
2017-01-15T14:00:00.000Z,0,9.68,91.00 ,255.00 ,18.00 ,15.10 ,210.00 
2017-01-15T15:00:00.000Z,0,9.45,94.80 ,255.00 ,18.00 ,15.10 ,204.00 
2017-01-15T16:00:00.000Z,0,9.36,95.20 ,255.00 ,18.00 ,15.00 ,204.00 
2017-01-15T17:00:00.000Z,0,9.45,96.30 ,255.00 ,18.00 ,15.00 ,204.00 
2017-01-15T18:00:00.000Z,0,9.36,93.70 ,255.00 ,18.00 ,15.00 ,204.00 
2017-01-15T19:00:00.000Z,0,9.36,93.40 ,255.00 ,18.00 ,15.00 ,204.00 
2017-01-15T20:00:00.000Z,0,9.36,94.50 ,255.00 ,18.00 ,15.00 ,210.00 
2017-01-15T21:00:00.000Z,0,9.14,93.50 ,255.00 ,18.00 ,14.90 ,210.00 
2017-01-15T22:00:00.000Z,0,9.14,90.60 ,255.00 ,18.00 ,15.00 ,210.00 
2017-01-15T23:00:00.000Z,0,8.91,91.50 ,255.00 ,18.00 ,15.00 ,210.00 
2017-01-16T00:00:00.000Z,0,9,91.00 ,255.00 ,18.00 ,15.00 ,210.00 
2017-01-16T01:00:00.000Z,0,9,93.10 ,255.00 ,18.00 ,14.80 ,210.00 
2017-01-16T02:00:00.000Z,0,10,85.90 ,255.00 ,18.00 ,14.80 ,210.00 
2017-01-16T03:00:00.000Z,0,11.14,84.50 ,255.00 ,18.00 ,14.80 ,210.00 
2017-01-16T04:00:00.000Z,0,11.91,83.50 ,255.00 ,17.00 ,14.90 ,210.00 
2017-01-16T05:00:00.000Z,0,12.14,88.10 ,255.00 ,17.00 ,14.80 ,210.00 
2017-01-16T06:00:00.000Z,0,14,79.80 ,255.00 ,17.00 ,14.80 ,210.00 
2017-01-16T07:00:00.000Z,0.5,12,87.70 ,255.00 ,16.00 ,14.90 ,210.00 
2017-01-16T08:00:00.000Z,0,12.55,86.30 ,248.00 ,18.00 ,14.90 ,210.00 
2017-01-16T09:00:00.000Z,0,12.55,88.70 ,255.00 ,18.00 ,14.90 ,210.00 
2017-01-16T10:00:00.000Z,0.5,12.45,89.80 ,255.00 ,18.00 ,14.90 ,210.00 
2017-01-16T11:00:00.000Z,0,11.68,94.00 ,229.00 ,18.00 ,14.90 ,210.00 
2017-01-16T12:00:00.000Z,0,11.14,94.70 ,242.00 ,18.00 ,15.00 ,210.00 
2017-01-16T13:00:00.000Z,0.5,11.14,95.20 ,242.00 ,18.00 ,15.00 ,210.00 
2017-01-16T14:00:00.000Z,1,11.14,95.90 ,248.00 ,20.00 ,15.00 ,210.00 
2017-01-16T15:00:00.000Z,0,11,96.40 ,248.00 ,19.00 ,15.00 ,210.00 
2017-01-16T16:00:00.000Z,0.5,10.91,96.80 ,248.00 ,20.00 ,15.00 ,204.00 
2017-01-16T17:00:00.000Z,0.5,11.14,96.90 ,248.00 ,19.00 ,15.00 ,210.00 
2017-01-16T18:00:00.000Z,0.5,11.14,97.00 ,248.00 ,19.00 ,15.00 ,210.00 
2017-01-16T19:00:00.000Z,0,11.14,97.30 ,248.00 ,19.00 ,15.00 ,210.00 
2017-01-16T20:00:00.000Z,0,11.14,97.30 ,248.00 ,19.00 ,15.00 ,210.00 
2017-01-16T21:00:00.000Z,0.5,10.77,97.00 ,248.00 ,19.00 ,14.90 ,210.00 
2017-01-16T22:00:00.000Z,0.5,10.68,96.90 ,248.00 ,19.00 ,15.00 ,210.00 
2017-01-16T23:00:00.000Z,0,10.59,97.00 ,248.00 ,18.00 ,14.90 ,204.00 
2017-01-17T00:00:00.000Z,0,10.59,97.10 ,248.00 ,18.00 ,15.00 ,210.00 
2017-01-17T01:00:00.000Z,0,11,97.10 ,248.00 ,18.00 ,15.00 ,210.00 
2017-01-17T02:00:00.000Z,0,11.91,95.60 ,248.00 ,18.00 ,15.00 ,210.00 
2017-01-17T03:00:00.000Z,0,13.45,88.60 ,248.00 ,18.00 ,15.10 ,210.00 
2017-01-17T04:00:00.000Z,0,14.45,84.90 ,255.00 ,18.00 ,15.00 ,210.00 
2017-01-17T05:00:00.000Z,0,15.68,79.70 ,248.00 ,18.00 ,15.00 ,210.00 
2017-01-17T06:00:00.000Z,0,15.91,75.40 ,248.00 ,17.00 ,15.00 ,210.00 
2017-01-17T07:00:00.000Z,0,17.14,72.50 ,248.00 ,16.00 ,15.10 ,210.00 
2017-01-17T08:00:00.000Z,0,16.68,75.10 ,248.00 ,15.00 ,15.10 ,210.00 
2017-01-17T09:00:00.000Z,0,15.77,77.90 ,248.00 ,14.00 ,15.20 ,210.00 
2017-01-17T10:00:00.000Z,0,14.55,83.40 ,248.00 ,14.00 ,15.40 ,210.00 
2017-01-17T11:00:00.000Z,0,13.45,85.30 ,248.00 ,15.00 ,15.30 ,210.00 
2017-01-17T12:00:00.000Z,0,13.14,88.00 ,248.00 ,15.00 ,15.40 ,210.00 
2017-01-17T13:00:00.000Z,0,12.91,89.70 ,248.00 ,16.00 ,15.50 ,210.00 
2017-01-17T14:00:00.000Z,0,12.91,89.10 ,248.00 ,16.00 ,15.40 ,210.00 
2017-01-17T15:00:00.000Z,0,12.68,91.50 ,248.00 ,17.00 ,15.40 ,210.00 
2017-01-17T16:00:00.000Z,0,12.77,92.10 ,248.00 ,17.00 ,15.50 ,210.00 
2017-01-17T17:00:00.000Z,0,12.55,92.50 ,248.00 ,17.00 ,15.40 ,210.00 
2017-01-17T18:00:00.000Z,0,12.68,93.00 ,248.00 ,17.00 ,15.40 ,210.00 
2017-01-17T19:00:00.000Z,0,12.55,93.50 ,248.00 ,18.00 ,15.50 ,210.00 
2017-01-17T20:00:00.000Z,0,12.36,94.70 ,248.00 ,18.00 ,15.40 ,210.00 
2017-01-17T21:00:00.000Z,0,12.23,95.20 ,248.00 ,18.00 ,15.40 ,210.00 
2017-01-17T22:00:00.000Z,0,12.14,95.30 ,248.00 ,18.00 ,15.40 ,210.00 
2017-01-17T23:00:00.000Z,0,12.14,94.50 ,248.00 ,18.00 ,15.40 ,210.00 
2017-01-18T00:00:00.000Z,0,12.23,95.10 ,248.00 ,18.00 ,15.40 ,210.00 
2017-01-18T01:00:00.000Z,0,12.68,94.60 ,248.00 ,19.00 ,15.40 ,210.00 
2017-01-18T02:00:00.000Z,0,13.45,89.10 ,248.00 ,19.00 ,15.40 ,210.00 
2017-01-18T03:00:00.000Z,0,14.91,84.10 ,248.00 ,19.00 ,15.40 ,210.00 
2017-01-18T04:00:00.000Z,0,16.32,79.90 ,248.00 ,18.00 ,15.50 ,210.00 
2017-01-18T05:00:00.000Z,0,17.14,77.90 ,248.00 ,18.00 ,15.50 ,210.00 
2017-01-18T06:00:00.000Z,0,17.68,78.10 ,248.00 ,17.00 ,15.50 ,210.00 
2017-01-18T07:00:00.000Z,0,18.77,74.70 ,248.00 ,14.00 ,15.60 ,210.00 
2017-01-18T08:00:00.000Z,0,18.91,76.60 ,248.00 ,11.00 ,15.70 ,210.00 
2017-01-18T09:00:00.000Z,0,19.23,75.30 ,248.00 ,9.00 ,15.70 ,210.00 
2017-01-18T10:00:00.000Z,0,18.68,79.90 ,248.00 ,7.00 ,15.60 ,210.00 
2017-01-18T11:00:00.000Z,0,17.55,85.30 ,248.00 ,6.00 ,15.70 ,210.00 
2017-01-18T12:00:00.000Z,0,16.68,90.20 ,248.00 ,8.00 ,15.80 ,210.00 
2017-01-18T13:00:00.000Z,0,14.55,93.20 ,248.00 ,8.00 ,15.80 ,210.00 
2017-01-18T14:00:00.000Z,0,13.91,95.20 ,248.00 ,10.00 ,16.00 ,210.00 
2017-01-18T15:00:00.000Z,0,14.14,96.00 ,248.00 ,11.00 ,15.90 ,210.00 
2017-01-18T16:00:00.000Z,0,14.45,96.40 ,248.00 ,12.00 ,15.90 ,210.00 
2017-01-18T17:00:00.000Z,0,13.77,96.40 ,248.00 ,12.00 ,15.90 ,210.00 
2017-01-18T18:00:00.000Z,0,14.14,96.80 ,248.00 ,13.00 ,15.90 ,210.00 
2017-01-18T19:00:00.000Z,0,14.14,96.80 ,255.00 ,14.00 ,16.00 ,210.00 
2017-01-18T20:00:00.000Z,0,14.14,96.90 ,248.00 ,16.00 ,16.10 ,210.00 
2017-01-18T21:00:00.000Z,0,13.91,97.00 ,255.00 ,17.00 ,15.90 ,210.00 
2017-01-18T22:00:00.000Z,0,13.91,96.50 ,255.00 ,17.00 ,16.00 ,210.00 
2017-01-18T23:00:00.000Z,0,13.68,94.20 ,248.00 ,17.00 ,16.00 ,210.00 
2017-01-19T00:00:00.000Z,0,13.55,92.70 ,248.00 ,17.00 ,16.00 ,210.00 
2017-01-19T01:00:00.000Z,0,13.68,92.10 ,248.00 ,18.00 ,16.00 ,210.00 
2017-01-19T02:00:00.000Z,0,14.23,88.20 ,248.00 ,18.00 ,16.00 ,210.00 
2017-01-19T03:00:00.000Z,0,14.68,88.40 ,255.00 ,18.00 ,16.00 ,210.00 
2017-01-19T04:00:00.000Z,0,15.45,85.60 ,248.00 ,18.00 ,15.90 ,210.00 
2017-01-19T05:00:00.000Z,0,17.14,79.20 ,248.00 ,18.00 ,15.90 ,210.00 
2017-01-19T06:00:00.000Z,0,16.45,83.50 ,255.00 ,17.00 ,16.00 ,210.00 
2017-01-19T07:00:00.000Z,0,17.14,75.50 ,255.00 ,16.00 ,16.10 ,210.00 
2017-01-19T08:00:00.000Z,0,16.77,76.40 ,255.00 ,14.00 ,16.00 ,210.00 
2017-01-19T09:00:00.000Z,0,16.91,76.60 ,255.00 ,11.00 ,16.10 ,210.00 
2017-01-19T10:00:00.000Z,0,15.45,80.20 ,248.00 ,10.00 ,16.20 ,210.00 
2017-01-19T11:00:00.000Z,0,14.14,84.10 ,248.00 ,11.00 ,16.20 ,210.00 
2017-01-19T12:00:00.000Z,0,13.77,84.80 ,248.00 ,13.00 ,16.20 ,210.00 
2017-01-19T13:00:00.000Z,0,13.36,86.40 ,248.00 ,14.00 ,16.20 ,210.00 
2017-01-19T14:00:00.000Z,0,12.77,87.90 ,248.00 ,15.00 ,16.30 ,210.00 
2017-01-19T15:00:00.000Z,0,12.14,89.80 ,255.00 ,16.00 ,16.30 ,210.00 
2017-01-19T16:00:00.000Z,0,12,86.80 ,248.00 ,16.00 ,16.30 ,210.00 
2017-01-19T17:00:00.000Z,0,11.55,84.20 ,248.00 ,17.00 ,16.30 ,210.00 
2017-01-19T18:00:00.000Z,0,11,81.20 ,248.00 ,17.00 ,16.10 ,210.00 
2017-01-19T19:00:00.000Z,0,10.59,80.50 ,248.00 ,17.00 ,16.10 ,204.00 
2017-01-19T20:00:00.000Z,0,10.23,78.60 ,248.00 ,17.00 ,16.10 ,210.00 
2017-01-19T21:00:00.000Z,0,10,77.40 ,248.00 ,18.00 ,16.00 ,210.00 
2017-01-19T22:00:00.000Z,0,9.91,79.30 ,248.00 ,18.00 ,16.00 ,210.00 
2017-01-19T23:00:00.000Z,0,9.68,77.00 ,248.00 ,18.00 ,16.00 ,197.00 
2017-01-20T00:00:00.000Z,0,9.68,77.90 ,248.00 ,18.00 ,15.90 ,210.00 
2017-01-20T01:00:00.000Z,0,9.91,73.10 ,248.00 ,19.00 ,15.90 ,210.00 
2017-01-20T02:00:00.000Z,0,10.77,67.90 ,248.00 ,19.00 ,15.80 ,210.00 
2017-01-20T03:00:00.000Z,0,11.77,63.50 ,248.00 ,19.00 ,15.90 ,210.00 
2017-01-20T04:00:00.000Z,0,13.91,54.70 ,248.00 ,19.00 ,15.80 ,210.00 
2017-01-20T05:00:00.000Z,0,15.91,54.20 ,248.00 ,18.00 ,15.70 ,210.00 
2017-01-20T06:00:00.000Z,0,17.14,50.40 ,255.00 ,16.00 ,15.70 ,210.00 
2017-01-20T07:00:00.000Z,0,16.55,53.00 ,248.00 ,14.00 ,15.70 ,210.00 
2017-01-20T08:00:00.000Z,0,16,51.10 ,248.00 ,11.00 ,15.80 ,210.00 
2017-01-20T09:00:00.000Z,0,15,54.90 ,248.00 ,6.00 ,15.90 ,210.00 
2017-01-20T10:00:00.000Z,0,13,59.40 ,248.00 ,7.00 ,15.80 ,210.00 
2017-01-20T11:00:00.000Z,0,11.36,64.70 ,255.00 ,8.00 ,15.90 ,204.00 
2017-01-20T12:00:00.000Z,0,10.68,68.20 ,255.00 ,10.00 ,15.90 ,204.00 
2017-01-20T13:00:00.000Z,0,8.23,83.70 ,255.00 ,11.00 ,15.80 ,210.00 
2017-01-20T14:00:00.000Z,0,7.45,88.10 ,255.00 ,13.00 ,15.80 ,204.00 
2017-01-20T15:00:00.000Z,0,5.91,92.30 ,255.00 ,14.00 ,15.70 ,210.00 
2017-01-20T16:00:00.000Z,0,6.59,95.20 ,255.00 ,15.00 ,15.70 ,204.00 
2017-01-20T17:00:00.000Z,0,7.23,95.20 ,255.00 ,16.00 ,15.60 ,210.00 
2017-01-20T18:00:00.000Z,0,7.45,95.20 ,255.00 ,16.00 ,15.60 ,210.00 
2017-01-20T19:00:00.000Z,0,7.68,95.30 ,255.00 ,16.00 ,15.50 ,210.00 
2017-01-20T20:00:00.000Z,0,7.77,94.60 ,255.00 ,17.00 ,15.40 ,210.00 
2017-01-20T21:00:00.000Z,0,8,94.70 ,255.00 ,17.00 ,15.30 ,210.00 
2017-01-20T22:00:00.000Z,0,7.68,92.70 ,255.00 ,17.00 ,15.30 ,210.00 
2017-01-20T23:00:00.000Z,0,7.68,87.00 ,255.00 ,18.00 ,15.20 ,210.00 
2017-01-21T00:00:00.000Z,0,7.45,85.60 ,255.00 ,18.00 ,15.20 ,210.00 
2017-01-21T01:00:00.000Z,0,8.23,81.20 ,255.00 ,19.00 ,15.10 ,204.00 
2017-01-21T02:00:00.000Z,0,9.91,68.60 ,255.00 ,19.00 ,15.10 ,204.00 
2017-01-21T03:00:00.000Z,0,12.14,59.10 ,248.00 ,19.00 ,15.10 ,210.00 
2017-01-21T04:00:00.000Z,0,14.55,47.60 ,248.00 ,19.00 ,15.00 ,210.00 
2017-01-21T05:00:00.000Z,0,16.32,44.00 ,248.00 ,18.00 ,15.00 ,210.00 
2017-01-21T06:00:00.000Z,0,18.68,38.70 ,248.00 ,17.00 ,15.00 ,210.00 
2017-01-21T07:00:00.000Z,0,19,36.10 ,248.00 ,16.00 ,14.90 ,210.00 
2017-01-21T08:00:00.000Z,0,20,35.40 ,255.00 ,15.00 ,14.90 ,210.00 
2017-01-21T09:00:00.000Z,0,18.68,39.20 ,248.00 ,13.00 ,15.00 ,210.00 
2017-01-21T10:00:00.000Z,0,16.23,49.70 ,255.00 ,13.00 ,15.00 ,210.00 
2017-01-21T11:00:00.000Z,0,12.14,70.20 ,255.00 ,13.00 ,15.00 ,204.00 
2017-01-21T12:00:00.000Z,0,12.14,72.70 ,255.00 ,14.00 ,15.10 ,204.00 
2017-01-21T13:00:00.000Z,0,11.14,78.40 ,255.00 ,14.00 ,15.20 ,210.00 
2017-01-21T14:00:00.000Z,0,11.23,74.00 ,255.00 ,14.00 ,15.20 ,210.00 
2017-01-21T15:00:00.000Z,0,11,76.20 ,255.00 ,15.00 ,15.20 ,204.00 
2017-01-21T16:00:00.000Z,0,9.77,68.70 ,255.00 ,15.00 ,15.10 ,210.00 
2017-01-21T17:00:00.000Z,0,6.45,84.10 ,255.00 ,16.00 ,15.20 ,210.00 
2017-01-21T18:00:00.000Z,0,5,86.50 ,255.00 ,16.00 ,15.10 ,210.00 
2017-01-21T19:00:00.000Z,0,4.14,89.50 ,255.00 ,17.00 ,15.00 ,210.00 
2017-01-21T20:00:00.000Z,0,3.45,92.90 ,255.00 ,17.00 ,14.90 ,210.00 
2017-01-21T21:00:00.000Z,0,2.82,93.90 ,255.00 ,18.00 ,14.90 ,210.00 
2017-01-21T22:00:00.000Z,0,2.45,94.50 ,255.00 ,18.00 ,14.80 ,210.00 
2017-01-21T23:00:00.000Z,0,2.05,95.40 ,255.00 ,18.00 ,14.70 ,210.00 
2017-01-22T00:00:00.000Z,0,1.59,95.40 ,255.00 ,18.00 ,14.70 ,210.00 
2017-01-22T01:00:00.000Z,0,3,96.40 ,255.00 ,19.00 ,14.60 ,210.00 
2017-01-22T02:00:00.000Z,0,5.45,94.80 ,255.00 ,19.00 ,14.40 ,210.00 
2017-01-22T03:00:00.000Z,0,10.45,57.70 ,255.00 ,19.00 ,14.40 ,210.00 
2017-01-22T04:00:00.000Z,0,14.77,39.30 ,255.00 ,18.00 ,14.40 ,210.00 
2017-01-22T05:00:00.000Z,0,17.14,31.20 ,255.00 ,18.00 ,14.30 ,210.00 
2017-01-22T06:00:00.000Z,0,19,31.80 ,255.00 ,17.00 ,14.30 ,210.00 
2017-01-22T07:00:00.000Z,0,20.23,31.00 ,255.00 ,16.00 ,14.30 ,210.00 
2017-01-22T08:00:00.000Z,0,21.09,28.20 ,255.00 ,15.00 ,14.40 ,210.00 
2017-01-22T09:00:00.000Z,0,20.32,29.50 ,255.00 ,14.00 ,14.40 ,210.00 
2017-01-22T10:00:00.000Z,0,17.14,40.40 ,255.00 ,13.00 ,14.50 ,210.00 
2017-01-22T11:00:00.000Z,0,11.77,65.20 ,255.00 ,14.00 ,14.40 ,210.00 
2017-01-22T12:00:00.000Z,0,9,74.00 ,255.00 ,13.00 ,14.50 ,210.00 
2017-01-22T13:00:00.000Z,0,6.59,85.60 ,255.00 ,13.00 ,14.50 ,210.00 
2017-01-22T14:00:00.000Z,0,5.36,90.40 ,255.00 ,13.00 ,14.40 ,210.00 
2017-01-22T15:00:00.000Z,0,4.91,93.10 ,255.00 ,14.00 ,14.50 ,210.00 
2017-01-22T16:00:00.000Z,0,4.14,94.00 ,255.00 ,14.00 ,14.40 ,210.00 
2017-01-22T17:00:00.000Z,0,3.91,94.80 ,255.00 ,15.00 ,14.40 ,210.00 
2017-01-22T18:00:00.000Z,0,3.36,95.60 ,255.00 ,15.00 ,14.30 ,210.00 
2017-01-22T19:00:00.000Z,0,2.82,95.60 ,255.00 ,15.00 ,14.20 ,210.00 
2017-01-22T20:00:00.000Z,0,2.68,96.20 ,255.00 ,16.00 ,14.10 ,210.00 
2017-01-22T21:00:00.000Z,0,2.23,96.30 ,248.00 ,16.00 ,14.10 ,204.00 
2017-01-22T22:00:00.000Z,0,1.59,95.90 ,248.00 ,16.00 ,14.00 ,191.00 
2017-01-22T23:00:00.000Z,0,1.68,96.80 ,248.00 ,16.00 ,13.90 ,210.00 
2017-01-23T00:00:00.000Z,0,1.36,96.50 ,248.00 ,16.00 ,13.90 ,210.00 
2017-01-23T01:00:00.000Z,0,2.36,97.30 ,235.00 ,16.00 ,13.70 ,210.00 
2017-01-23T02:00:00.000Z,0,5,97.50 ,248.00 ,17.00 ,13.80 ,210.00 
2017-01-23T03:00:00.000Z,0,10.23,84.90 ,255.00 ,17.00 ,13.70 ,210.00 
2017-01-23T04:00:00.000Z,0,15.55,42.50 ,255.00 ,17.00 ,13.70 ,210.00 
2017-01-23T05:00:00.000Z,0,19.45,35.10 ,255.00 ,17.00 ,13.70 ,210.00 
2017-01-23T06:00:00.000Z,0,20.68,36.40 ,255.00 ,16.00 ,13.60 ,210.00 
2017-01-23T07:00:00.000Z,0,20.77,35.40 ,255.00 ,15.00 ,13.60 ,210.00 
2017-01-23T08:00:00.000Z,0,22,37.10 ,255.00 ,10.00 ,13.70 ,210.00 
2017-01-23T09:00:00.000Z,0,22,39.30 ,255.00 ,6.00 ,13.80 ,210.00 
2017-01-23T10:00:00.000Z,0,18.55,47.00 ,255.00 ,3.00 ,13.80 ,210.00 
2017-01-23T11:00:00.000Z,0,13.55,67.00 ,255.00 ,3.00 ,13.90 ,210.00 
2017-01-23T12:00:00.000Z,0,10.14,78.50 ,255.00 ,5.00 ,13.90 ,210.00 
2017-01-23T13:00:00.000Z,0,7.91,87.90 ,255.00 ,5.00 ,14.00 ,210.00 
2017-01-23T14:00:00.000Z,0,7,91.80 ,255.00 ,7.00 ,14.00 ,210.00 
2017-01-23T15:00:00.000Z,0,6.14,93.20 ,255.00 ,9.00 ,14.00 ,210.00 
2017-01-23T16:00:00.000Z,0,5.45,94.60 ,255.00 ,11.00 ,14.10 ,210.00 
2017-01-23T17:00:00.000Z,0,5,95.00 ,255.00 ,13.00 ,13.90 ,210.00 
2017-01-23T18:00:00.000Z,0,4.59,95.30 ,255.00 ,14.00 ,13.90 ,210.00 
2017-01-23T19:00:00.000Z,0,3.82,95.80 ,255.00 ,15.00 ,13.90 ,210.00 
2017-01-23T20:00:00.000Z,0,4.68,96.70 ,255.00 ,16.00 ,13.80 ,210.00 
2017-01-23T21:00:00.000Z,0,5.59,97.30 ,255.00 ,16.00 ,13.80 ,210.00 
2017-01-23T22:00:00.000Z,0,6.45,97.30 ,255.00 ,17.00 ,13.80 ,210.00 
2017-01-23T23:00:00.000Z,0,6.82,97.50 ,255.00 ,17.00 ,13.70 ,210.00 
2017-01-24T00:00:00.000Z,0,7.14,97.50 ,255.00 ,17.00 ,13.70 ,210.00 
2017-01-24T01:00:00.000Z,0,7.77,97.50 ,255.00 ,18.00 ,13.60 ,210.00 
2017-01-24T02:00:00.000Z,0,9.36,95.20 ,255.00 ,18.00 ,13.70 ,210.00 
2017-01-24T03:00:00.000Z,0,12.45,78.20 ,255.00 ,18.00 ,13.70 ,210.00 
2017-01-24T04:00:00.000Z,0,16.23,54.30 ,255.00 ,18.00 ,13.70 ,210.00 
2017-01-24T05:00:00.000Z,0,18.14,45.90 ,255.00 ,17.00 ,13.70 ,210.00 
2017-01-24T06:00:00.000Z,0,19.77,41.70 ,255.00 ,13.00 ,13.80 ,210.00 
2017-01-24T07:00:00.000Z,0,20.55,38.60 ,255.00 ,3.00 ,13.80 ,210.00 
2017-01-24T08:00:00.000Z,0,21.45,36.50 ,255.00 ,0.00 ,13.90 ,210.00 
2017-01-24T09:00:00.000Z,0,21.45,41.70 ,255.00 ,0.00 ,14.00 ,210.00 
2017-01-24T10:00:00.000Z,0,19,50.50 ,255.00 ,0.00 ,14.00 ,210.00 
2017-01-24T11:00:00.000Z,0,15.55,60.40 ,255.00 ,0.00 ,14.10 ,210.00 
2017-01-24T12:00:00.000Z,0,13.45,76.40 ,255.00 ,0.00 ,14.20 ,210.00 
2017-01-24T13:00:00.000Z,0,12.55,83.20 ,255.00 ,1.00 ,14.30 ,210.00 
2017-01-24T14:00:00.000Z,0,12.68,84.70 ,255.00 ,2.00 ,14.30 ,210.00 
2017-01-24T15:00:00.000Z,0,12.36,87.00 ,255.00 ,2.00 ,14.40 ,210.00 
2017-01-24T16:00:00.000Z,0,12.14,89.50 ,255.00 ,3.00 ,14.40 ,210.00 
2017-01-24T17:00:00.000Z,0,11.91,90.90 ,255.00 ,4.00 ,14.40 ,210.00 
2017-01-24T18:00:00.000Z,0,11.36,91.40 ,255.00 ,5.00 ,14.40 ,210.00 
2017-01-24T19:00:00.000Z,0,11.14,93.00 ,255.00 ,6.00 ,14.40 ,210.00 
2017-01-24T20:00:00.000Z,0,11.14,93.70 ,255.00 ,8.00 ,14.40 ,210.00 
2017-01-24T21:00:00.000Z,0,10.77,94.50 ,255.00 ,9.00 ,14.40 ,210.00 
2017-01-24T22:00:00.000Z,0,10.23,94.80 ,255.00 ,10.00 ,14.50 ,210.00 
2017-01-24T23:00:00.000Z,0,8.91,95.30 ,255.00 ,11.00 ,14.40 ,210.00 
2017-01-25T00:00:00.000Z,0,8.14,95.60 ,255.00 ,13.00 ,14.40 ,210.00 
2017-01-25T01:00:00.000Z,0,9.36,96.70 ,255.00 ,14.00 ,14.40 ,210.00 
2017-01-25T02:00:00.000Z,0,10.59,96.50 ,255.00 ,18.00 ,14.40 ,210.00 
2017-01-25T03:00:00.000Z,0,15.91,72.90 ,255.00 ,16.00 ,14.40 ,210.00 
2017-01-25T04:00:00.000Z,0,20.55,48.30 ,255.00 ,5.00 ,14.30 ,210.00 
2017-01-25T05:00:00.000Z,0,23.32,38.60 ,255.00 ,4.00 ,14.40 ,210.00 
2017-01-25T06:00:00.000Z,0,23.32,37.60 ,248.00 ,1.00 ,14.40 ,210.00 
2017-01-25T07:00:00.000Z,0,23.68,37.00 ,248.00 ,1.00 ,14.50 ,210.00 
2017-01-25T08:00:00.000Z,0,23.45,42.00 ,248.00 ,0.00 ,14.50 ,210.00 
2017-01-25T09:00:00.000Z,0,22.77,44.50 ,255.00 ,0.00 ,14.60 ,210.00 
2017-01-25T10:00:00.000Z,0,20.77,50.40 ,255.00 ,0.00 ,14.70 ,210.00 
